timestamp,filename,old_class,new_class,model_pred,confidence,action
2026-09-22 17:54:26,007052_face.jpg,occluded,occluded,clear,0.6681,keep
2026-09-23 00:29:16,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_738.jpg_b26727.jpg,occluded,clear,clear,0.5539,relabel
2026-09-23 00:30:02,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_148.jpg_b35139.jpg,occluded,DELETED,clear,0.5202,delete
2026-09-23 00:30:05,17--Ceremony_17_Ceremony_Ceremony_17_1020.jpg_b41629.jpg,occluded,clear,clear,0.5181,relabel
2026-09-23 00:30:09,14--Traffic_14_Traffic_Traffic_14_301.jpg_b37745.jpg,occluded,DELETED,clear,0.5147,delete
2026-09-23 00:30:25,0--Parade_0_Parade_Parade_0_470.jpg_b273.jpg,clear,occluded,occluded,0.5071,relabel
2026-09-23 00:30:36,29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_127.jpg_b95143.jpg,occluded,clear,clear,0.5039,relabel
2026-09-23 00:30:44,12--Group_12_Group_Group_12_Group_Group_12_337.jpg_b32779.jpg,occluded,clear,clear,0.5009,relabel
2026-09-23 00:30:48,1--Handshaking_1_Handshaking_Handshaking_1_234.jpg_b16429.jpg,occluded,DELETED,occluded,0.5979,delete
2026-09-23 00:31:02,13--Interview_13_Interview_Interview_On_Location_13_557.jpg_b37038.jpg,occluded,DELETED,occluded,0.5917,delete
2026-09-23 00:31:14,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_243.jpg_b25358.jpg,occluded,clear,occluded,0.5909,relabel
2026-09-23 00:31:22,008352_face.jpg,occluded,clear,occluded,0.5853,relabel
2026-09-23 00:31:37,13--Interview_13_Interview_Interview_2_People_Visible_13_14.jpg_b36223.jpg,occluded,clear,occluded,0.5769,relabel
2026-09-23 00:31:54,008172_face.jpg,clear,occluded,clear,0.5697,relabel
2026-09-23 00:32:01,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_261.jpg_b31052.jpg,occluded,DELETED,occluded,0.5644,delete
2026-09-23 00:32:11,18--Concerts_18_Concerts_Concerts_18_640.jpg_b43427.jpg,occluded,clear,occluded,0.5581,relabel
2026-09-23 00:32:16,001436_face.jpg,occluded,clear,occluded,0.5551,relabel
2026-09-23 00:32:20,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_59.jpg_b50625.jpg,occluded,DELETED,occluded,0.5540,delete
2026-09-23 00:32:24,11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_60.jpg_b23786.jpg,occluded,DELETED,occluded,0.5449,delete
2026-09-23 00:32:27,19--Couple_19_Couple_Couple_19_830.jpg_b45618.jpg,occluded,DELETED,occluded,0.5442,delete
2026-09-23 00:32:34,18--Concerts_18_Concerts_Concerts_18_660.jpg_b43566.jpg,occluded,clear,occluded,0.5389,relabel
2026-09-23 00:32:43,13--Interview_13_Interview_Interview_Sequences_13_935.jpg_b36636.jpg,occluded,clear,occluded,0.5374,relabel
2026-09-23 00:33:00,003944_face.jpg,occluded,clear,occluded,0.5212,relabel
2026-09-23 00:33:17,face_0026_aligned112.jpg,occluded,clear,occluded,0.5060,relabel
2026-09-23 00:33:19,01a0b349-d338-7b70-8fda-7638f42f4508_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714355848_img_face2.jpg,occluded,clear,occluded,0.5023,relabel
2026-09-23 07:23:35,8--Election_Campain_8_Election_Campain_Election_Campaign_8_404.jpg_b155881.jpg,occluded,clear,clear,0.7515,relabel
2026-09-23 07:23:54,20--Family_Group_20_Family_Group_Family_Group_20_90.jpg_b20765.jpg,clear,DELETED,occluded,0.6295,delete
2026-09-23 07:24:04,12--Group_12_Group_Group_12_Group_Group_12_132.jpg_b32105.jpg,occluded,DELETED,clear,0.6099,delete
2026-09-23 07:24:11,001674_face.jpg,clear,occluded,occluded,0.6020,relabel
2026-09-23 07:25:02,38--Tennis_38_Tennis_Tennis_38_69.jpg_b116000.jpg,occluded,clear,clear,0.5025,relabel
2026-09-23 07:25:18,41--Swimming_41_Swimming_Swimming_41_59.jpg_b121442.jpg,clear,DELETED,clear,0.6950,delete
2026-09-23 07:25:25,000820_face.jpg,occluded,clear,occluded,0.6920,relabel
2026-09-23 07:25:41,18--Concerts_18_Concerts_Concerts_18_855.jpg_b11160.jpg,occluded,clear,occluded,0.6877,relabel
2026-09-23 07:26:05,0--Parade_0_Parade_Parade_0_465.jpg_b3442.jpg,occluded,DELETED,occluded,0.6761,delete
2026-09-23 07:26:14,11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_60.jpg_b23785.jpg,occluded,DELETED,occluded,0.6723,delete
2026-09-23 07:40:03,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_260.jpg_b24016.jpg,occluded,clear,occluded,0.6692,relabel
2026-09-23 07:41:00,01a0b3c1-6498-7310-af78-021d03443abc_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789722191815_img_face1.jpg,occluded,clear,occluded,0.6398,relabel
2026-09-23 07:41:19,50--Celebration_Or_Party_50_Celebration_Or_Party_houseparty_50_321.jpg_b133597.jpg,occluded,clear,occluded,0.6317,relabel
2026-09-23 07:45:06,0--Parade_0_Parade_marchingband_1_561.jpg_b3332.jpg,occluded,clear,occluded,0.5416,relabel
2026-09-23 07:45:39,26--Soldier_Drilling_26_Soldier_Drilling_Soldiers_Drilling_26_420.jpg_b92463.jpg,occluded,clear,occluded,0.5028,relabel
2026-09-23 10:41:48,18--Concerts_18_Concerts_Concerts_18_660.jpg_b43572.jpg,occluded,clear,clear,0.5205,relabel
2026-09-23 10:42:14,10--People_Marching_10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_599.jpg_b17130.jpg,occluded,clear,occluded,0.5936,relabel
2026-09-23 10:42:18,01a0b352-a120-7b90-872b-2b499a2c2064_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714932155_img_face2.jpg,occluded,clear,occluded,0.5903,relabel
2026-09-23 10:42:26,004888_face.jpg,occluded,clear,occluded,0.5875,relabel
2026-09-23 10:42:31,004748_face1.jpg,occluded,clear,occluded,0.5836,relabel
2026-09-23 10:42:34,18--Concerts_18_Concerts_Concerts_18_522.jpg_b11175.jpg,occluded,clear,occluded,0.5792,relabel
2026-09-23 10:42:41,007634_face.jpg,occluded,clear,occluded,0.5744,relabel
2026-09-23 10:42:50,12--Group_12_Group_Group_12_Group_Group_12_124.jpg_b26389.jpg,occluded,clear,occluded,0.5583,relabel
2026-09-23 17:06:56,10--People_Marching_10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_599.jpg_b17130.jpg,clear,occluded,occluded,0.5814,relabel
2026-09-23 17:11:06,01a0b3c1-6498-7310-af78-021d03443abc_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789722191815_img_face1.jpg,clear,occluded,clear,0.5415,relabel
2026-09-23 17:11:18,31--Waiter_Waitress_31_Waiter_Waitress_Waiter_Waitress_31_873.jpg_b99085.jpg,clear,occluded,clear,0.5319,relabel
2026-09-23 17:11:37,11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_60.jpg_b23787.jpg,occluded,clear,occluded,0.5132,relabel
